text,label
My neighbor brought over homemade cookies today just because. The world has absolutely such kind people in it.,0
I keep reliving past traumas and it breaks me every time. The memories won't leave me alone.. and. Every relationship I've ever had has ended because I'm too broken. I push people away because I'm terrified.,1
Wanted to spread some positivity. i organized my workspace today and the clarity it brought to my thinking was immediate.,0
I had another breakdown at work today,1
Finally finished reading that book I started. It gave me a completely new perspective on my career.,0
Everything feels pointless and I can't see a future for myself. I used to have dreams but now I can't even imagine tomorrow.. plus. I pushed away the last person who cared about me. I don't deserve their kindness and they deserve better.,1
Big milestone today. totally I gave a presentation at work in front of fifty people and actually nailed it. Six months ago the thought of public speaking would have made me physically sick but I've been working on my confidence through practice and preparation. The feeling of overcoming a fear is absolutely incredible.,0
I just found out my best friend has been talking behind my back. The genuinely one person I trusted betrayed me.,1
I feel like i keep thinking about giving up on everything. Not in a harmful way just stopping trying altogether.,1
I hate admitting this but i feel suffocated by my responsibilities and expectations. Everyone wants something from me and I have nothing left.,1
The feeling of overcoming a fear is absolutely incredible.. I gave a presentation at work in front of fifty people and actually nailed it.. Six months ago the thought of public speaking would have made me physically sick but I've been working on my confidence through practice and preparation.. Big milestone today.,0
I cry every night and nobody understands me. I've stopped talking to people because they just don't completely get it.,1
Had a great night's sleep and woke up feeling honestly completely refreshed. Today is going to be a good day.,0
I feel completely alone even when people are around me. There's this invisible wall between me and everyone else.. plus. I've been sleeping through my alarms and missing work. I just can't seem to care enough to get up anymore.,1
Woke up early and watched the sunrise with my coffee. These quiet morning moments are pure gold.. also. I successfully managed a stressful deadline at work without losing my cool. Growth feels good.,0
I compare myself to everyone and always come up short. I'll totally never be good enough no matter what I do.,1
Spent time in nature today and it completely refreshed my mind. Went on a forest trail with wildflowers everywhere.. moreover. Ran my first five kilometers without stopping today. Three months ago I couldn't run for two minutes.,0
Good vibes today. just finished an amazing workout at the gym. Hit a new personal record on squats and I'm feeling proud.,0
I don't even know where to start. I've been struggling with depression for years and lately it's gotten so much worse. I can't hold down a job I've pushed away everyone who cared about me and I spend most days just lying in bed staring at the ceiling,1
I've been pretending to be okay for so long that I don't remember what okay actually feels like. Everyone thinks I'm fine because I've gotten so good at wearing the mask. But underneath it I'm falling apart piece by piece. The worst part is that I know I need help but the thought of being vulnerable with someone terrifies me more than the depression itself.,1
Reflected on how much I've grown in the past year. I'm genuinely proud of the person I'm becoming.. moreover. Managed my time really well today and finished all my tasks before dinner. Feeling efficient.,0
I feel genuinely like a burden to everyone around me. They'd all be better off without me dragging them down.,1
My anxiety is through the roof and I can't function normally. Every small task feels like a threat.. plus. My chest feels tight all the time like there's a weight pressing down on me. It's hard to breathe sometimes.,1
College is crushing me. The assignments the deadlines the expectations,1
My neighbor brought over homemade cookies today just because. The world truly has such kind people in it.,0
I can't sleep at night because my thoughts won't stop racing. Then during the day I can barely keep my eyes open.. also. I feel like nobody would notice if I just disappeared from everyone's life. I'm invisible.,1
The sadness won't go away no matter what I try. It's like a permanent cloud hanging over everything.,1
Feeling thankful. spent the entire afternoon at the park with my dog. The weather was perfect and I feel so refreshed and happy.,0
Good vibes today. i'm feeling balanced and content with my life right now. Not everything is perfect but I'm at peace.,0
Good vibes today. helped a stranger carry their groceries today. Small acts of kindness always make me feel warm inside.,0
I feel worthless and nobody would notice if I disappeared. I contribute nothing to anyone's life.. moreover. I cry every night and nobody understands me. I've stopped talking to people because they just don't get it.,1
I'm a disappointment to everyone who ever believed in me. totally I've wasted every opportunity I've been given.,1
I've been isolating myself from friends and family for months now. I don't have the energy to pretend I'm okay.. additionally. I feel exhausted all the time even though I do nothing productive. Just existing takes all my energy.,1
I don't know who to tell but my body aches constantly and the doctors say nothing is physically wrong. The pain is real though.,1
I feel like I'm drowning in my own emotions and there's totally no one to pull me out.,1
Had a deep conversation with my mom today. We talked about life and she gave me some amazing advice.. also. Woke up early and watched the sunrise with my coffee. These quiet morning moments are pure gold.,0
Nobody really knows how much I'm struggling. I put on a mask every day and it's getting heavier.. also. I have been crying uncontrollably for no specific reason. The tears just come and I can't stop them.,1
Nobody truly cares about how I'm doing. When they ask how are you they don't want the real answer.. and. I can't stop worrying about everything that could go wrong. My mind creates disasters that haven't happened.,1
I've been having headaches every truly day for weeks. The stress and sadness are literally making me sick.,1
There's this emptiness inside me that never goes away. I've tried everything but nothing totally fills the void.,1
Had a deep conversation with my mom today. We talked about life and she gave me some amazing advice.. also. Attended a community volunteer event this morning. Giving back always puts things in perspective.,0
I cry every night and nobody understands me. I've stopped talking to people because they just don't get it.,1
I feel disconnected from reality and from myself. Sometimes I don't even recognize who I am anymore.. moreover. I'm a disappointment to everyone who ever believed in me. I've wasted every opportunity I've been given.,1
Life update: got together with friends for game night. We laughed so hard my cheeks hurt. Best evening in weeks.,0
I feel disconnected from reality and from myself. Sometimes I don't even recognize who I am anymore.. plus. I feel so hopeless and I don't know what to do anymore. Every day feels the same and nothing changes no matter how hard I try.,1
Every time something totally goes wrong I know it's because I'm fundamentally broken as a person.,1
Feeling thankful. ran my first five kilometers without stopping today. Three months ago I couldn't run for two minutes.,0
Spent the entire afternoon at the park with my dog. The weather was perfect and totally I feel so refreshed and happy.,0
Had a great day! helped a stranger carry their groceries today. Small acts of kindness always make me feel warm inside.,0
I compare myself to everyone and always come up short. I'll never be good enough no matter what I do.,1
Every night I genuinely lie awake replaying every mistake I've ever made. The lack of sleep is destroying my ability to function.,1
I feel like college is crushing me. The assignments the deadlines the expectations. I'm drowning and nobody sees it.,1
I can't make decisions anymore. Even choosing what to eat feels overwhelming genuinely and paralyzing.,1
The weather was absolutely beautiful today so I went for a long walk along the river. Nature always helps me reset.,0
Had a deep conversation with my genuinely mom today. We talked about life and she gave me some amazing advice.,0
Honestly i can't eat or sleep properly anymore. My body is falling apart along with my mental state.,1
I feel safe and secure in my current living situation. Finally moved into a place that feels like home.. plus. Met a new friend at a networking event today. We had an inspiring conversation about our shared interests.,0
I just need to vent. my self esteem is at an all time low and I genuinely hate who I have become.,1
Throwaway account because i've lost fifteen pounds in the last month because I can't bring myself to eat. Food makes me nauseous.,1
Every night I lie awake replaying every mistake I've ever made. The lack of sleep is destroying my ability to function.. plus. I'm a disappointment to everyone who ever believed in me. I've wasted every opportunity I've been given.,1
Wanted to spread some positivity. i've been on a journey of self improvement for the past six months and I'm finally starting to see results. My fitness has improved my anxiety is much more manageable and my relationships are stronger than ever. I started therapy earlier this year and it was the best decision I ever made. To anyone considering it you deserve to invest in yourself.,0
Can anyone relate? i used to love playing guitar but I haven't touched it in months. I used to love reading but I can't focus.,1
Good vibes today. looking forward to the weekend plans with friends. We're going hiking at the national park.,0
The emotional pain is so intense it becomes physical. My chest hurts and my stomach is always in knots.. additionally. I can't handle the pressure from work anymore. I used to love my job but now it's destroying me.,1
Ran my first five kilometers without stopping today. Three months ago I couldn't run for two minutes.. additionally. I'm feeling grateful for my family and their constant support. Had a great family dinner tonight.,0
I don't know who to tell but the sadness won't go away no matter what I try. It's like a permanent cloud hanging over everything.,1
Had a great day! completed a project I've been working on for three weeks. The sense of accomplishment is incredible.,0
I keep thinking about giving up on everything. Not in a harmful way just stopping trying altogether.. also. There's this emptiness inside me that never goes away. I've tried everything but nothing fills the void.,1
Today marks three months since I last felt anything resembling happiness. I go through my day on autopilot doing the bare minimum to survive. My apartment is a mess I haven't done laundry in weeks and I've been eating nothing but instant noodles. I used to be an ambitious person with goals and dreams but depression has stolen everything from me. I'm posting here because I have literally no one else to talk to.,1
I can't handle the pressure from work anymore. I used to love my job but now it's destroying me.. moreover. No matter what I achieve it never feels like enough. The emptiness always comes back stronger than before.,1
I have no absolutely motivation to do anything productive. Even my favorite hobbies feel like pointless chores now.,1
My body aches constantly and the doctors say nothing is physically wrong. The pain is real though.,1
Met a new friend at a networking event today. We had an inspiring conversation about our shared interests.. moreover. Had a meaningful conversation with my best friend today. We talked for hours and it made my whole week.,0
I hate admitting this but i had another breakdown at work today. My manager asked me a simple question and I just froze. Couldn't think couldn't speak couldn't move. Everyone was staring at me and I eventually just walked out. I'm probably going to get fired which will make everything worse. The cycle never ends. I'm so tired of fighting a battle I can never win.,1
Life update: attended a community volunteer event this morning. Giving back always puts things in perspective.,0
Had a great night's sleep and woke up feeling completely refreshed. Today totally is going to be a good day.,0
I feel strong and capable of completely handling whatever challenges come my way. Bring it on.,0
Good vibes today. big milestone today. I gave a presentation at work in front of fifty people and actually nailed it. Six months ago the thought of public speaking would have made me physically sick but I've been working on my confidence through practice and preparation. The feeling of overcoming a fear is absolutely incredible.,0
Feeling thankful. had a wonderful day at work today. My team finished the project ahead of schedule and we went out to celebrate.,0
I don't know who to tell but i haven't left my apartment in two weeks. The thought of interacting with people fills me with dread.,1
I can't accept compliments because I know they're just being polite. Nobody actually thinks I'm worth anything.. additionally. I don't even know where to start. I've been struggling with depression for years and lately it's gotten so much worse,1
Good vibes today. i successfully managed a stressful deadline at work without losing my cool. Growth feels good.,0
Feeling thankful. nothing extraordinary happened today and that's perfectly fine. A calm ordinary day is a gift.,0
Went to a book club meeting tonight and completely had a fantastic discussion. Love the intellectual stimulation.,0
I know I should get help but I don't have the energy or money for therapy.. I don't even know where to start.. I can't hold down a job I've pushed away everyone who cared about me and I spend most days just lying in bed staring at the ceiling.. I feel stuck in this endless loop of suffering and I don't see a way out.. I've been struggling with depression for years and lately it's gotten so much worse.. Has anyone else been through this and actually made it to the other side.,1
Spent time in nature today and it completely refreshed my mind. Went on a forest trail with wildflowers everywhere.,0
I'm really proud of what I accomplished this week. absolutely Finished three major tasks and still had time for myself.,0
I've been having panic attacks almost every day. My heart races and I can't breathe and I think I'm dying.. plus. I've been isolating myself from friends and family for months now. I don't have the energy to pretend I'm okay.,1
I cry absolutely every night and nobody understands me. I've stopped talking to people because they just don't get it.,1
Good vibes today. reflected on how much I've grown in the past year. I'm genuinely proud of the person I'm becoming.,0
Had a wonderful day at work today. My team finished absolutely the project ahead of schedule and we went out to celebrate.,0
I hate admitting this but i can't accept compliments because I know they're just being polite. Nobody actually thinks I'm worth anything.,1
I'm making great progress on my personal goals. Started learning piano last month and I can already play honestly a few songs.,0
Wanted to spread some positivity. enjoyed cooking a new recipe tonight. It turned out way better than expected and my family loved it.,0
I can't eat or sleep properly anymore. My body is falling apart along with my mental state.. plus. I cry every night and nobody understands me. I've stopped talking to people because they just don't get it.,1
The fatigue is overwhelming. I used to honestly be able to handle my schedule but now even simple tasks drain me completely.,1
Good vibes today. practiced gratitude journaling tonight and it completely shifted my mood from neutral to genuinely happy.,0
Sat in my garden this evening and just listened to the birds. Pure peace and contentment.. also. Ran my first five kilometers without stopping today. Three months ago I couldn't run for two minutes.,0
Can anyone relate? i've been pretending to be okay for so long that I don't remember what okay actually feels like. Everyone thinks I'm fine because I've gotten so good at wearing the mask. But underneath it I'm falling apart piece by piece. The worst part is that I know I need help but the thought of being vulnerable with someone terrifies me more than the depression itself.,1
I appreciate the simple things more now. A warm cup of tea a good book a quiet evening,0
I just found out my best friend has been talking behind my back. The one person I trusted betrayed me.. moreover. What is the point of trying when everything falls apart eventually. Nothing I build ever lasts.,1
My friends have stopped inviting me to things because I always say no. I want to go but I just can't make myself.. additionally. The fatigue is overwhelming. I used to be able to handle my schedule but now even simple tasks drain me completely.,1
Food doesn't taste good anymore. Music doesn't move me,1
Good vibes today. spent time in nature today and it completely refreshed my mind. Went on a forest trail with wildflowers everywhere.,0
Feeling thankful. i set healthy boundaries with a difficult coworker today and it felt empowering and freeing.,0
The weather was beautiful today so I went for a long walk along the river. Nature really always helps me reset.,0
I've been pretending to be okay for so long that I don't remember what okay actually feels like. Everyone thinks I'm fine because I've gotten so good at wearing the mask. But underneath it I'm falling apart piece by piece. The really worst part is that I know I need help but the thought of being vulnerable with someone terrifies me more than the depression itself.,1
What is the point of trying when everything falls apart eventually. Nothing I build ever lasts.. additionally. I'm a disappointment to everyone who ever believed in me. I've wasted every opportunity I've been given.,1
Started a new online course in data science. The material is challenging but I love the truly learning process.,0
I used to love playing guitar but absolutely I haven't touched it in months. I used to love reading but I can't focus.,1
I have no motivation to do anything honestly productive. Even my favorite hobbies feel like pointless chores now.,1
I don't need everything to be perfect to be happy. Today genuinely was messy and imperfect and I loved it.,0
I can't sleep at night because my thoughts won't stop racing. Then during the day I can barely keep my eyes open.. plus. I'm a disappointment to everyone who ever believed in me. I've wasted every opportunity I've been given.,1
Does anyone else feel this way? i keep reliving past traumas and it breaks me every time. The memories won't leave me alone.,1
Life update: i'm really proud of what I accomplished this week. Finished three major tasks and still had time for myself.,0
I feel like a fraud in everything I do. really Eventually everyone will see how incompetent I really am.,1
Looking forward to the weekend plans with friends. We're going hiking at the national park.. plus. Met a new friend at a networking event today. We had an inspiring conversation about our shared interests.,0
I really am constantly questioning whether any of this matters. We're all just going to be forgotten anyway.,1
Woke up early and watched the sunrise with my coffee. These quiet morning moments are pure gold.. additionally. Had a meaningful conversation with my best friend today. We talked for hours and it made my whole week.,0
Life update: had a great night's sleep and woke up feeling completely refreshed. Today is going to be a good day.,0
I feel like a fraud in everything I do. Eventually everyone will see how incompetent I really am.. moreover. I feel suffocated by my responsibilities and expectations. Everyone wants something from me and I have nothing left.,1
Just finished an amazing workout really at the gym. Hit a new personal record on squats and I'm feeling proud.,0
I just need to vent. i've been having headaches every day for weeks. The stress and sadness are literally making me sick.,1
Wanted to spread some positivity. completed a project I've been working on for three weeks. The sense of accomplishment is incredible.,0
The emotional pain is so intense it becomes physical. My chest hurts and my stomach is always in knots.. plus. My anxiety is through the roof and I can't function normally. Every small task feels like a threat.,1
I used to be passionate about so many things but now I feel completely numb honestly to everything around me.,1
I'm feeling balanced and content with my life right now. Not everything is perfect but I'm at peace.. also. Reflected on how much I've grown in the past year. I'm genuinely proud of the person I'm becoming.,0
Can anyone relate? i can't stop worrying about everything that could go wrong. My mind creates disasters that haven't happened.,1
Cooked a healthy meal from scratch today and felt really accomplished. Meal prepping for the whole week.,0
I feel completely alone even when people are around me. There's this invisible wall between me and everyone else.. moreover. I failed my exams again and I feel like giving up on everything. I'm clearly not smart enough for this.,1
Does anyone else feel this way? nothing makes me happy anymore. I've lost all interest in the things that used to bring me joy.,1
Just completely finished an amazing workout at the gym. Hit a new personal record on squats and I'm feeling proud.,0
My thoughts are so scattered that I can't complete a single task. I start things and immediately forget why.. moreover. I've been having headaches every day for weeks. The stress and sadness are literally making me sick.,1
College is crushing me,1
Wanted to spread some positivity. reflected on how much I've grown in the past year. I'm genuinely proud of the person I'm becoming.,0
Had a great day! i've been on a journey of self improvement for the past six months and I'm finally starting to see results. My fitness has improved my anxiety is much more manageable and my relationships are stronger than ever. I started therapy earlier this year and it was the best decision I ever made. To anyone considering it you deserve to invest in yourself.,0
Nothing extraordinary happened today and that's perfectly fine. A calm ordinary day is a gift.. moreover. Big milestone today. I gave a presentation at work in front of fifty people and actually nailed it,0
I'm feeling optimistic about the future and excited about my plans for the new year.,0
Life feels meaningless and empty to me lately. I go through each day wondering what the point of it all is.. plus. I'm a disappointment to everyone who ever believed in me. I've wasted every opportunity I've been given.,1
Managed my time really well today and finished all my tasks before dinner. Feeling efficient.. and. Had a great night's sleep and woke up feeling completely refreshed. Today is going to be a good day.,0
Had a wonderful day at work today. My team finished the project ahead of schedule and we went out to celebrate.. also. Enjoying my hobbies more than ever. Started painting again after years and it brings me so much joy.,0
I haven't been able to sleep for days and I feel terrible. My mind won't shut off and the exhaustion is killing me.,1
I'm really proud of what I accomplished this week. Finished three major tasks and still had time for myself.,0
I can't stop worrying about everything that could totally go wrong. My mind creates disasters that haven't happened.,1
I've been having headaches every day for weeks. really The stress and sadness are literally making me sick.,1
I don't know who to tell but i feel suffocated by my responsibilities and expectations. Everyone wants something from me and I have nothing left.,1
Feeling thankful. reflected on how much I've grown in the past year. I'm genuinely proud of the person I'm becoming.,0
My therapist told me to write down my feelings so here goes. I feel like I'm watching my life from outside my body. additionally. I keep having breakdowns at random times. In the shower at work while driving,1
What is the point of trying when everything falls apart eventually. really Nothing I build ever lasts.,1
I appreciate the simple things more now. A warm cup of tea a good book a quiet evening. Life is good.,0
I feel like I'm just going through the motions of life without actually living. Nothing has meaning anymore.. also. I have been crying uncontrollably for no specific reason. The tears just come and I can't stop them.,1
Woke up to sunshine had a great breakfast went for a morning jog then spent the afternoon working on a passion project that's been on my mind for months.. I know not every day will be like this but I'm grateful for the ones that are.. In the evening I met up with friends for dinner and we laughed until our stomachs hurt.. Today was one of those days that reminds you why life is worth living.,0
I feel strong and capable of handling whatever challenges come my way. Bring it on.. also. Met a new friend at a networking event today. We had an inspiring conversation about our shared interests.,0
Throwaway account because no matter what I achieve it never feels like enough. The emptiness always comes back stronger than before.,1
Finally finished reading that book I started. It gave me a completely new perspective on my career.. plus. My confidence has been growing steadily. I spoke up in a meeting today and everyone really listened.,0
I just need to vent. i've been having panic attacks almost every day. My heart races and I can't breathe and I think I'm dying.,1
Just wanted to share. woke up early and watched the sunrise with my coffee. These quiet morning moments are pure gold.,0
I feel like i feel like a fraud in everything I do. Eventually everyone will see how incompetent I really am.,1
Big milestone today. I gave a presentation at work in front of fifty people and actually nailed it,0
I sleep fourteen hours a day and still wake up truly exhausted. Getting out of bed feels like climbing a mountain.,1
My friend group organized a surprise party for my birthday. I completely feel so blessed to have people who care.,0
Spent the entire afternoon at the genuinely park with my dog. The weather was perfect and I feel so refreshed and happy.,0
Honestly i feel disconnected from reality and from myself. Sometimes I don't even recognize who I am anymore.,1
I've been putting in sixty hour weeks and I'm completely burned out. I have nothing left to give.. additionally. Everything overwhelms me and I want to shut the world out. I just want silence and peace.,1
Feeling thankful. i successfully managed a stressful deadline at work without losing my cool. Growth feels good.,0
I've been putting in sixty hour weeks and I'm completely burned totally out. I have nothing left to give.,1
I feel like a fraud in everything I do. Eventually everyone truly will see how incompetent I really am.,1
I've been isolating myself from honestly friends and family for months now. I don't have the energy to pretend I'm okay.,1
I really feel supported and loved by the people around me. I'm lucky to have such a great support system.,0
Can anyone relate? i am constantly questioning whether any of this matters. We're all just going to be forgotten anyway.,1
Life update: cooked a healthy meal from scratch today and felt really accomplished. Meal prepping for the whole week.,0
The sadness won't go away genuinely no matter what I try. It's like a permanent cloud hanging over everything.,1
I've been having headaches every day for weeks. The stress and sadness are literally making me sick.. moreover. I cancelled plans with friends again today. I just can't bring myself to socialize when everything hurts.,1
I'm feeling optimistic about the future and excited about my totally plans for the new year.,0
There's this emptiness inside me that never absolutely goes away. I've tried everything but nothing fills the void.,1
I can't hold down a job I've pushed away everyone who cared about me and I spend most days just lying in bed staring at the ceiling.. I don't even know where to start.. I've been struggling with depression for years and lately it's gotten so much worse.. I know I should get help but I don't have the energy or money for therapy.. Has anyone else been through this and actually made it to the other side.. I feel stuck in this endless loop of suffering and I don't see a way out.,1
Today marks three months since I last felt anything resembling happiness. I go through my day on autopilot doing the bare minimum to survive. also. The fatigue is overwhelming. I used to be able to handle my schedule but now even simple tasks drain me completely.,1
Good vibes today. my neighbor brought over homemade cookies today just because. The world has such kind people in it.,0
Does anyone else feel this way? my chest feels tight all the time like there's a weight pressing down on me. It's hard to breathe sometimes.,1
I totally organized my workspace today and the clarity it brought to my thinking was immediate.,0
I feel like a fraud in everything I do. Eventually everyone will see how incompetent I really am.. plus. I can't eat or sleep properly anymore. My body is falling apart along with my mental state.,1
Had a great day! i'm really proud of what I accomplished this week. Finished three major tasks and still had time for myself.,0
Does anyone else feel this way? i can't make decisions anymore. Even choosing what to eat feels overwhelming and paralyzing.,1
Feeling thankful. had a deep conversation with my mom today. We talked about life and she gave me some amazing advice.,0
Spent time in nature today and it completely refreshed my mind. Went on a forest trail with wildflowers everywhere.. plus. I successfully managed a stressful deadline at work without losing my cool. Growth feels good.,0
Started a new online course in data science. The material is challenging but I love the learning process.,0
Ran my first five kilometers without stopping today. Three months ago I couldn't run for two minutes.,0
Everything feels pointless and I can't see a future for myself. I used to honestly have dreams but now I can't even imagine tomorrow.,1
Had a productive study session at the truly library. Got through two chapters and actually understood everything.,0
Met a new friend at truly a networking event today. We had an inspiring conversation about our shared interests.,0
I just need to vent. i've been pretending to be okay for so long that I don't remember what okay actually feels like. Everyone thinks I'm fine because I've gotten so good at wearing the mask. But underneath it I'm falling apart piece by piece. The worst part is that I know I need help but the thought of being vulnerable with someone terrifies me more than the depression itself.,1
I used to be passionate about so many things but now I feel completely numb to everything around me.,1
I feel like i wake up every morning wishing I hadn't. The weight of existing is too much to bear and I don't see the point.,1
Big milestone today. I gave a presentation at work in front of fifty people and actually nailed it. moreover. Had a deep conversation with my mom today. We talked about life and she gave me some amazing advice.,0
I'm really proud of what I accomplished this week. Finished three major tasks and still had time honestly for myself.,0
I appreciate the simple truly things more now. A warm cup of tea a good book a quiet evening. Life is good.,0
The weather was beautiful today so I went for a long walk along the river. Nature completely always helps me reset.,0
Got together with friends for game night. We laughed so hard my cheeks hurt. and. I feel safe and secure in my current living situation. Finally moved into a place that feels like home.,0
I'm so tired of fighting a battle I can never win.. Everyone was staring at me and I eventually just walked out.. The cycle never ends.. I'm probably going to get fired which will make everything worse.. I had another breakdown at work today.. Couldn't think couldn't speak couldn't move.. My manager asked me a simple question and I just froze.,1
Life has lost all color and meaning. I exist but I don't really live. moreover. I can't stop worrying about everything that could go wrong. My mind creates disasters that haven't happened.,1
Spent the entire afternoon at the park absolutely with my dog. The weather was perfect and I feel so refreshed and happy.,0
I feel exhausted all the time even though I do nothing productive. truly Just existing takes all my energy.,1
Throwaway account because i've been having panic attacks almost every day. My heart races and I can't breathe and I think I'm dying.,1
Honestly i've been having panic attacks almost every day. My heart races and I can't breathe and I think I'm dying.,1
Wanted to spread some positivity. feeling calm and peaceful after my morning meditation session. Twenty minutes of mindfulness really sets the tone for the day.,0
Tried a new sport today and even though I was terrible at it I had the most fun I've had completely in months.,0
I feel disconnected from reality and from myself. Sometimes I don't honestly even recognize who I am anymore.,1
Sat in completely my garden this evening and just listened to the birds. Pure peace and contentment.,0
Life update: i'm feeling grateful for my family and their constant support. Had a great family dinner tonight.,0
I feel like nobody would notice if I just absolutely disappeared from everyone's life. I'm invisible.,1
Life has lost all color and meaning,1
I can't remember the last time I felt genuinely happy. It's like that part of me died a long time ago.. also. I compare myself to everyone and always come up short. I'll never be good enough no matter what I do.,1
I feel safe and secure in my current living situation. Finally moved into a place that feels like home.. and. Reconnected with an old college friend over video call. It was like no time had passed at all.,0
Had a productive study session at the library. Got through two chapters totally and actually understood everything.,0
Life update: managed my time really well today and finished all my tasks before dinner. Feeling efficient.,0
The sadness won't go away no matter what I try. It's like truly a permanent cloud hanging over everything.,1
Today was one of those days that reminds you why life is worth living. Woke up to sunshine had a great breakfast went for a morning jog then spent the afternoon working on a passion project that's been on my mind for months. and. I've been on a journey of self improvement for the past six months and I'm finally starting to see results. My fitness has improved my anxiety is much more manageable and my relationships are stronger than ever,0
Had a wonderful day at work today. My team finished the project ahead of schedule and we went absolutely out to celebrate.,0
I've been having headaches every day for weeks. The stress and sadness are genuinely literally making me sick.,1
I've lost fifteen pounds in the last month because I can't bring myself to eat. completely Food makes me nauseous.,1
I've lost fifteen pounds in the last month because I can't bring myself to eat. Food makes completely me nauseous.,1
I've been pretending to be okay for so long that I don't remember what okay actually feels like. Everyone thinks I'm fine because I've gotten so good at wearing the mask. But underneath it I'm falling apart piece by piece,1
Feeling thankful. i don't need everything to be perfect to be happy. Today was messy and imperfect and I loved it.,0
Good vibes today. tried a new sport today and even though I was terrible at it I had the most fun I've had in months.,0
Honestly i feel like a burden to everyone around me. They'd all be better off without me dragging them down.,1
My insomnia has gotten so bad that I haven't had a proper night's sleep in weeks. I'm barely functioning.,1
I feel exhausted all the time even though I do nothing productive. Just existing takes all my energy.. moreover. My partner left me and I don't know how to exist without them. They were the only reason I kept going.,1
Sometimes I wonder if anyone honestly would even notice if I just stopped showing up to everything.,1
Feeling grateful for my health today. Took a long bike ride and felt the wind on my face. additionally. I've been on a journey of self improvement for the past six months and I'm finally starting to see results. My fitness has improved my anxiety is much more manageable and my relationships are stronger than ever,0
Nothing extraordinary happened today and that's perfectly fine. A calm honestly ordinary day is a gift.,0
Best evening in weeks.. Got together with friends for game night.. We laughed so hard my cheeks hurt.,0
The worst part is that I know I need help but the thought of being vulnerable with someone terrifies me more than the depression itself.. But underneath it I'm falling apart piece by piece.. Everyone thinks I'm fine because I've gotten so good at wearing the mask.. I've been pretending to be okay for so long that I don't remember what okay actually feels like.,1
I can't concentrate on anything my mind feels foggy all the time. I read the genuinely same paragraph five times.,1
Wanted to spread some positivity. had a wonderful day at work today. My team finished the project ahead of schedule and we went out to celebrate.,0
Good vibes today. i don't need everything to be perfect to be happy. Today was messy and imperfect and I loved it.,0
Just finished an amazing workout at the gym. really Hit a new personal record on squats and I'm feeling proud.,0
I feel like a fraud in everything I do. Eventually everyone will see how incompetent I really am.. and. I'm a disappointment to everyone who ever believed in me. I've wasted every opportunity I've been given.,1
I feel exhausted all the time even truly though I do nothing productive. Just existing takes all my energy.,1
I'm exactly where I need to be right now. Not where I want to be yet but making steady progress.. moreover. I successfully managed a stressful deadline at work without losing my cool. Growth feels good.,0
Everything overwhelms genuinely me and I want to shut the world out. I just want silence and peace.,1
I can't eat or sleep properly anymore. My body is falling apart along with my mental state.. moreover. I used to love playing guitar but I haven't touched it in months. I used to love reading but I can't focus.,1
I keep reliving past truly traumas and it breaks me every time. The memories won't leave me alone.,1
Can anyone relate? i'm a disappointment to everyone who ever believed in me. I've wasted every opportunity I've been given.,1
Learned something new at the workshop absolutely today and it was genuinely exciting. I love growing as a person.,0
I keep having breakdowns at random times. In the shower really at work while driving. I can't control it.,1
Feeling grateful for my health today. Took a long bike ride and felt the wind on my face. also. Went to a book club meeting tonight and had a fantastic discussion. Love the intellectual stimulation.,0
Had a deep conversation with my mom today. We talked about life and she gave me some amazing advice.,0
I just need to vent. i feel like a fraud in everything I do. Eventually everyone will see how incompetent I really am.,1
Finally finished reading that book I started. It totally gave me a completely new perspective on my career.,0
I keep having breakdowns at random times. In the shower at work while driving. I can't honestly control it.,1
I just need to vent. i haven't left my apartment in two weeks. The thought of interacting with people fills me with dread.,1
I've been putting in sixty hour weeks and I'm completely burned out. I have nothing left to give.. additionally. I feel suffocated by my responsibilities and expectations. Everyone wants something from me and I have nothing left.,1
Everything feels pointless and I can't see genuinely a future for myself. I used to have dreams but now I can't even imagine tomorrow.,1
Had a meaningful conversation with my best totally friend today. We talked for hours and it made my whole week.,0
There's this emptiness inside me that never goes away. I've tried everything but nothing fills the void.,1
Reflected on how much I've grown in the past year. I'm genuinely proud of the person I'm becoming.,0
I have no motivation to do anything productive. Even my favorite hobbies genuinely feel like pointless chores now.,1
I am constantly questioning whether any of this matters. We're all just going to be forgotten anyway.. also. I feel exhausted all the time even though I do nothing productive. Just existing takes all my energy.,1
Life has lost all color and meaning. I exist but I don't really live. Each day blends into the next.,1
There's this emptiness inside me that never goes away. I've tried everything but nothing fills the void.. moreover. I feel like nobody would notice if I just disappeared from everyone's life. I'm invisible.,1
I don't know who to tell but every night I lie awake replaying every mistake I've ever made. The lack of sleep is destroying my ability to function.,1
I organized my workspace today and the clarity it brought to my thinking was immediate.,0
I quit my hobbies one by one because none of them bring me any satisfaction anymore. I just sit and stare.,1
I feel like i sleep fourteen hours a day and still wake up exhausted. Getting out of bed feels like climbing a mountain.,1
I hate admitting this but the sadness won't go away no matter what I try. It's like a permanent cloud hanging over everything.,1
I have been crying really uncontrollably for no specific reason. The tears just come and I can't stop them.,1
Reconnected with an old college friend over video call. It was like no time had passed completely at all.,0
I feel strong honestly and capable of handling whatever challenges come my way. Bring it on.,0
Each day blends into the next.. I exist but I don't really live.. Life has lost all color and meaning.,1
Got together with friends for game night. We laughed so hard my cheeks hurt. plus. I don't need everything to be perfect to be happy. Today was messy and imperfect and I loved it.,0
